filepath,kanji,meaning
../kanji_images/kanji_骪.png,骪,crooked bones
../kanji_images/kanji_骯.png,骯,dirty
../kanji_images/kanji_骴.png,骴,putrid carcass
../kanji_images/kanji_骶.png,骶,"coccyx, backbone, hips"
../kanji_images/kanji_骾.png,骾,"any object that sticks in throat, bony"
../kanji_images/kanji_髁.png,髁,"thigh bone, hipbone, kneecap"
../kanji_images/kanji_髃.png,髃,shoulder bone
../kanji_images/kanji_髆.png,髆,shoulder blade
../kanji_images/kanji_髈.png,髈,"pelvis, hip-bone, humerus"
../kanji_images/kanji_髎.png,髎,hip-bone
../kanji_images/kanji_髒.png,髒,"dirty, firm, fat"
../kanji_images/kanji_髕.png,髕,kneecap
../kanji_images/kanji_髖.png,髖,"hipbone, hip"
../kanji_images/kanji_髗.png,髗,"the skull, the forehead"
../kanji_images/kanji_髠.png,髠,"shave head as punishment, prune"
../kanji_images/kanji_髥.png,髥,"beard, mustache"
../kanji_images/kanji_髧.png,髧,long hair
../kanji_images/kanji_髲.png,髲,wig
../kanji_images/kanji_髳.png,髳,state
../kanji_images/kanji_髵.png,髵,"whiskers, bristles on the jaws of an animal"
../kanji_images/kanji_髺.png,髺,"the hair disheveled, as in mourning"
../kanji_images/kanji_髽.png,髽,to dress the hair
../kanji_images/kanji_鬀.png,鬀,to shave
../kanji_images/kanji_鬁.png,鬁,favus
../kanji_images/kanji_鬂.png,鬂,the hair on the temples
../kanji_images/kanji_鬃.png,鬃,"mane, neck bristles"
../kanji_images/kanji_鬅.png,鬅,"unkempt hair, loose, flowing hair"
../kanji_images/kanji_鬈.png,鬈,fine growth of hair curly hair
../kanji_images/kanji_鬋.png,鬋,"forelock, bangs"
../kanji_images/kanji_鬍.png,鬍,"beard, mustache, whiskers"
../kanji_images/kanji_鬎.png,鬎,"favus, scabies"
../kanji_images/kanji_鬐.png,鬐,"horse's mane, fins"
../kanji_images/kanji_鬒.png,鬒,"black, glossy hair"
../kanji_images/kanji_鬖.png,鬖,wild hair
../kanji_images/kanji_鬙.png,鬙,matted hair
../kanji_images/kanji_鬜.png,鬜,to go bald
../kanji_images/kanji_鬠.png,鬠,to make a top knot
../kanji_images/kanji_鬦.png,鬦,"struggle, fight, compete, contend"
../kanji_images/kanji_鬭.png,鬭,"struggle, fight, compete, contend"
../kanji_images/kanji_鬴.png,鬴,pot
../kanji_images/kanji_鬵.png,鬵,"big iron pot, cauldron"
../kanji_images/kanji_鬷.png,鬷,pot
../kanji_images/kanji_魈.png,魈,"mischievous, one footed spirit that dwells in the mountains"
../kanji_images/kanji_魋.png,魋,bear
../kanji_images/kanji_魛.png,魛,the mullet
../kanji_images/kanji_魞.png,魞,fish trap
../kanji_images/kanji_魣.png,魣,barracuda
../kanji_images/kanji_魦.png,魦,"shark family, including some rays and skates"
../kanji_images/kanji_魨.png,魨,"blowfish, globefish, spheroides vermicular"
../kanji_images/kanji_魫.png,魫,the young of fish
../kanji_images/kanji_魬.png,魬,sole or flounder
../kanji_images/kanji_魳.png,魳,barracuda
../kanji_images/kanji_魵.png,魵,shrimp
../kanji_images/kanji_魷.png,魷,cuttlefish
../kanji_images/kanji_鮀.png,鮀,snakefish
../kanji_images/kanji_鮆.png,鮆,fish
../kanji_images/kanji_鮉.png,鮉,bream
../kanji_images/kanji_鮐.png,鮐,"blowfish, globefish, tetraodon"
../kanji_images/kanji_鮚.png,鮚,"clam, oyster"
../kanji_images/kanji_鮝.png,鮝,dried fish
../kanji_images/kanji_鮞.png,鮞,"roe, milt, fish eggs"
../kanji_images/kanji_鮦.png,鮦,snakefish
../kanji_images/kanji_鮧.png,鮧,the sheat fish
../kanji_images/kanji_鮰.png,鮰,"small kind of sturgeon, found in the Yangtze"
../kanji_images/kanji_鮿.png,鮿,dried fish
../kanji_images/kanji_鯁.png,鯁,"fish bones, honest, upright"
../kanji_images/kanji_鯇.png,鯇,carp
../kanji_images/kanji_鯈.png,鯈,fish
../kanji_images/kanji_鯎.png,鯎,Japanese dace
../kanji_images/kanji_鯗.png,鯗,dried fish
../kanji_images/kanji_鯝.png,鯝,fish guts
../kanji_images/kanji_鯧.png,鯧,"pomfret, stromateoides argenteus"
../kanji_images/kanji_鯪.png,鯪,carp
../kanji_images/kanji_鯫.png,鯫,"small fish, small, minnow"
../kanji_images/kanji_鯷.png,鯷,anchovy
../kanji_images/kanji_鯸.png,鯸,blowfish
../kanji_images/kanji_鯺.png,鯺,blowfish
../kanji_images/kanji_鯽.png,鯽,"carassius auratus, crucian carp, surf perch"
../kanji_images/kanji_鯿.png,鯿,bream
../kanji_images/kanji_鰂.png,鰂,cuttlefish
../kanji_images/kanji_鰋.png,鰋,sheat
../kanji_images/kanji_鰜.png,鰜,big-mouthed flounder
../kanji_images/kanji_鰞.png,鰞,squid
../kanji_images/kanji_鰣.png,鰣,"Reeves' shad, hilsa herring"
../kanji_images/kanji_鰨.png,鰨,sole
../kanji_images/kanji_鰩.png,鰩,"the nautilus, the ray"
../kanji_images/kanji_鰱.png,鰱,"silver carp, hypophthalmiathys"
../kanji_images/kanji_鰵.png,鰵,codfish
../kanji_images/kanji_鰷.png,鰷,minnow
../kanji_images/kanji_鰽.png,鰽,herring
../kanji_images/kanji_鱄.png,鱄,anchovy
../kanji_images/kanji_鱅.png,鱅,kind of tench
../kanji_images/kanji_鱉.png,鱉,turtle
../kanji_images/kanji_鱏.png,鱏,"ray, skate"
../kanji_images/kanji_鱐.png,鱐,dried fish
../kanji_images/kanji_鱓.png,鱓,Moray eel
../kanji_images/kanji_鱔.png,鱔,eel
../kanji_images/kanji_鱖.png,鱖,mandarin fish
../kanji_images/kanji_鱘.png,鱘,sturgeon
../kanji_images/kanji_鱛.png,鱛,fish name
../kanji_images/kanji_鱟.png,鱟,king crab
../kanji_images/kanji_鱣.png,鱣,sturgeon
../kanji_images/kanji_鱨.png,鱨,codfish
../kanji_images/kanji_鱮.png,鱮,"bream, minnow"
../kanji_images/kanji_鱷.png,鱷,"crocodile, alligator"
../kanji_images/kanji_鱻.png,鱻,"fresh, new, delicious, rare, few"
../kanji_images/kanji_鳦.png,鳦,swallow
../kanji_images/kanji_鳲.png,鳲,"turtledove, cuckoo"
../kanji_images/kanji_鳷.png,鳷,bird
../kanji_images/kanji_鴂.png,鴂,the tailor-bird the working bird
../kanji_images/kanji_鴝.png,鴝,mynah
../kanji_images/kanji_鴞.png,鴞,owl
../kanji_images/kanji_鴯.png,鴯,swallow
../kanji_images/kanji_鴰.png,鴰,the crow
../kanji_images/kanji_鴳.png,鴳,quail
../kanji_images/kanji_鴺.png,鴺,the pelican
../kanji_images/kanji_鴽.png,鴽,species of bird resembling quail
../kanji_images/kanji_鵂.png,鵂,"horned owl, scops chinensis, bird of ill omen"
../kanji_images/kanji_鵓.png,鵓,species of pigeon
../kanji_images/kanji_鵟.png,鵟,buzzard
../kanji_images/kanji_鵩.png,鵩,"owl-like bird, buzzard"
../kanji_images/kanji_鵪.png,鵪,quail
../kanji_images/kanji_鵫.png,鵫,pheasant
../kanji_images/kanji_鵰.png,鵰,eagle
../kanji_images/kanji_鵷.png,鵷,co-worker
../kanji_images/kanji_鵻.png,鵻,pigeon
../kanji_images/kanji_鵾.png,鵾,bird resembling the crane
../kanji_images/kanji_鶃.png,鶃,hawk
../kanji_images/kanji_鶊.png,鶊,oriole
../kanji_images/kanji_鶍.png,鶍,crossbill
../kanji_images/kanji_鶖.png,鶖,large waterfowl with naked head
../kanji_images/kanji_鶗.png,鶗,kind of hawk
../kanji_images/kanji_鶘.png,鶘,pelican
../kanji_images/kanji_鶡.png,鶡,"crossbill, species of nightingale"
../kanji_images/kanji_鶬.png,鶬,oriole
../kanji_images/kanji_鶱.png,鶱,soar
../kanji_images/kanji_鶵.png,鶵,"chick, fledging, infant, toddler"
../kanji_images/kanji_鶹.png,鶹,the owl
../kanji_images/kanji_鶼.png,鶼,fabulous mythical bird
../kanji_images/kanji_鶿.png,鶿,cormorant
../kanji_images/kanji_鷃.png,鷃,quail
../kanji_images/kanji_鷇.png,鷇,"chicks, fledglings"
../kanji_images/kanji_鷊.png,鷊,pheasant
../kanji_images/kanji_鷕.png,鷕,call
../kanji_images/kanji_鷖.png,鷖,seagull
../kanji_images/kanji_鷗.png,鷗,"seagull, tern"
../kanji_images/kanji_鷚.png,鷚,"anthus, skylark"
../kanji_images/kanji_鷞.png,鷞,the turquoise kingfisher
../kanji_images/kanji_鷟.png,鷟,phoenix
../kanji_images/kanji_鷥.png,鷥,the egret
../kanji_images/kanji_鷧.png,鷧,cormorant
../kanji_images/kanji_鷩.png,鷩,pheasant
../kanji_images/kanji_鷫.png,鷫,turquoise kingfisher
../kanji_images/kanji_鷳.png,鷳,"silver pheasant, phasianus nycth"
../kanji_images/kanji_鷴.png,鷴,silver pheasant badge worn by civil officials of the 5th grade
../kanji_images/kanji_鷾.png,鷾,swallow
../kanji_images/kanji_鸂.png,鸂,kind of water bird
../kanji_images/kanji_鸇.png,鸇,"kind of bird of prey, hawk"
../kanji_images/kanji_鸎.png,鸎,"the mango-bird, the Chinese oriole"
../kanji_images/kanji_鸑.png,鸑,kind of large waterfowl with red
../kanji_images/kanji_鸒.png,鸒,the eastern jackdaw
../kanji_images/kanji_鸕.png,鸕,cormorant
../kanji_images/kanji_鸜.png,鸜,species of mynah
../kanji_images/kanji_鸝.png,鸝,Chinese oriole
../kanji_images/kanji_鹺.png,鹺,"salty, salt"
../kanji_images/kanji_鹻.png,鹻,impure carbonate of sodium of natron
../kanji_images/kanji_鹼.png,鹼,"alkaline, alkali, lye, salt"
../kanji_images/kanji_麀.png,麀,"female deer, doe"
../kanji_images/kanji_麂.png,麂,species of deer
../kanji_images/kanji_麃.png,麃,"till, plow"
../kanji_images/kanji_麄.png,麄,"coarse, rough, rude"
../kanji_images/kanji_麅.png,麅,small spotted deer found in N. China
../kanji_images/kanji_麇.png,麇,"general name for the hornless deer, to collect, to band together"
../kanji_images/kanji_麘.png,麘,scent
../kanji_images/kanji_麛.png,麛,fawn
../kanji_images/kanji_麞.png,麞,"roebuck, moschus chinloo"
../kanji_images/kanji_麤.png,麤,"rough, coarse, big"
../kanji_images/kanji_麮.png,麮,porridge
../kanji_images/kanji_麯.png,麯,"yeast, leaven"
../kanji_images/kanji_麰.png,麰,barley
../kanji_images/kanji_麴.png,麴,"yeast, leaven, surname"
../kanji_images/kanji_麵.png,麵,"flour, dough, noodles"
../kanji_images/kanji_黈.png,黈,"yellow, augment, increase"
../kanji_images/kanji_黕.png,黕,red
../kanji_images/kanji_黟.png,黟,"black and shining, ebony"
../kanji_images/kanji_黤.png,黤,blue-black
../kanji_images/kanji_黧.png,黧,"dark, sallow colour"
../kanji_images/kanji_黮.png,黮,"black, dark, unclear, private"
../kanji_images/kanji_黰.png,黰,young girl's hair style
../kanji_images/kanji_黲.png,黲,grey black
../kanji_images/kanji_黿.png,黿,"large turtle, sea turtle"
../kanji_images/kanji_鼂.png,鼂,"kind of sea turtle, surname"
../kanji_images/kanji_鼃.png,鼃,the edible water-frog
../kanji_images/kanji_鼉.png,鼉,"large reptile, water lizard"
../kanji_images/kanji_鼏.png,鼏,cover of tripod cauldron
../kanji_images/kanji_鼐.png,鼐,incense tripod
../kanji_images/kanji_鼒.png,鼒,large tripod cauldron with small mouth
../kanji_images/kanji_鼔.png,鼔,"drum, to drum, from whence comes: to rouse, to swell, to bulge"
../kanji_images/kanji_鼖.png,鼖,drum
../kanji_images/kanji_鼗.png,鼗,small revolving drum with knobs
../kanji_images/kanji_鼙.png,鼙,drum carried on horseback
../kanji_images/kanji_鼚.png,鼚,drumming
../kanji_images/kanji_鼛.png,鼛,drum
../kanji_images/kanji_鼢.png,鼢,variety of mole
../kanji_images/kanji_鼪.png,鼪,weasel
../kanji_images/kanji_鼫.png,鼫,"marmot, squirrel"
../kanji_images/kanji_鼯.png,鼯,flying squirrel
../kanji_images/kanji_鼴.png,鼴,kind of insectivorous rodent
../kanji_images/kanji_鼷.png,鼷,mouse
../kanji_images/kanji_鼹.png,鼹,"kind of insectivorous rodent, mole"
../kanji_images/kanji_鼽.png,鼽,clogged nose
../kanji_images/kanji_齁.png,齁,"snore loudly, very, extremely"
../kanji_images/kanji_齄.png,齄,red sores on nose
../kanji_images/kanji_齅.png,齅,"smell, to smell"
../kanji_images/kanji_齆.png,齆,stuffed nose
../kanji_images/kanji_齕.png,齕,"gnaw, bite, nibble"
../kanji_images/kanji_齗.png,齗,"gums (of the teeth), to dispute"
../kanji_images/kanji_齚.png,齚,to chew
../kanji_images/kanji_齝.png,齝,chew the cud
../kanji_images/kanji_齞.png,齞,to display the teeth
../kanji_images/kanji_齩.png,齩,"to chew, to bite"
../kanji_images/kanji_齭.png,齭,tooth-ache
../kanji_images/kanji_齮.png,齮,bite
../kanji_images/kanji_齯.png,齯,teeth grown in old age
../kanji_images/kanji_齰.png,齰,to bite
../kanji_images/kanji_齳.png,齳,toothless
../kanji_images/kanji_齵.png,齵,uneven (teeth)
../kanji_images/kanji_龐.png,龐,"disorderly, messy, huge, big"
../kanji_images/kanji_龑.png,龑,high and bright
../kanji_images/kanji_龔.png,龔,"give, present, referential"
../kanji_images/kanji_龖.png,龖,"flight of a dragon, dragons moving"
../kanji_images/kanji_龞.png,龞,turtle
../kanji_images/kanji_龡.png,龡,"to blow, exhale"
../kanji_images/kanji_龢.png,龢,"in harmony, calm, peaceful"
../kanji_images/kanji_龥.png,龥,"beg, appeal for help"
../kanji_images/kanji_𠂢.png,𠂢,to branch
../kanji_images/kanji_𠂤.png,𠂤,"to store up, to pile up"
../kanji_images/kanji_𠮟.png,𠮟,"scold, reprove"
../kanji_images/kanji_𡱖.png,𡱖,"female genitalia, vulva, (kokuji)"
../kanji_images/kanji_𢦏.png,𢦏,"to cut, wound, hurt"
../kanji_images/kanji_𨫤.png,𨫤,"metal flow, (kokuji)"
../kanji_images/kanji_𩻛.png,𩻛,Japanese rice fish
../kanji_images/kanji_𪃹.png,𪃹,"thrush, (kokuji)"
../kanji_images/kanji_㐆.png,㐆,"to follow, to trust to, to put confidence in, to depend on, to turn around, to turn the body"
../kanji_images/kanji_㐬.png,㐬,"a cup with pendants, a pennant, wild, barren, uncultivated"
../kanji_images/kanji_㐮.png,㐮,"to help, to assist, to achieve, to rise, to raise"
../kanji_images/kanji_㑨.png,㑨,"great, big, tall, vast, noble, high in rank, very, much"
../kanji_images/kanji_㑪.png,㑪,"a generation, a class, a series, a kind"
../kanji_images/kanji_㒒.png,㒒,"a slave, a servant, used conventionally for oneself, a charioteer"
../kanji_images/kanji_㒵.png,㒵,"manner, appearance, form, face, bearing"
../kanji_images/kanji_㒼.png,㒼,"average, equivalent, corresponding, to cover something carefully and tightly without a break"
../kanji_images/kanji_㓁.png,㓁,"a net, net-like, radical 122"
../kanji_images/kanji_㓛.png,㓛,"merit, achievement, meritorious, efficacy, good results"
../kanji_images/kanji_㕞.png,㕞,"a brush, to brush, to clean, to scrub, to print, expecially from blocks"
../kanji_images/kanji_㕣.png,㕣,"a marsh at the foot of the hills, name of a river"
../kanji_images/kanji_㕮.png,㕮,"to chew, to masticate, to dwell on, Chinese medicine term"
../kanji_images/kanji_㖦.png,㖦,loquacity
../kanji_images/kanji_㖨.png,㖨,"Indistinct nasal utterance, laugh, sound of birds"
../kanji_images/kanji_㗅.png,㗅,"angry, the throat, what? how? why? which?"
../kanji_images/kanji_㗚.png,㗚,"vexingly verbose or wordy, prosy, complicated, annoying"
../kanji_images/kanji_㗴.png,㗴,"dogs fighting, to go to law, an indictment"
../kanji_images/kanji_㘅.png,㘅,to hold in the mouth
../kanji_images/kanji_㙊.png,㙊,"an area of level ground, an open space, a threshing floor, arena for drill, etc., a place to pile a sand-hill"
../kanji_images/kanji_㚖.png,㚖,"to come out to the open, to be known by all, glossy, shining"
../kanji_images/kanji_㛏.png,㛏,used in girl's name
../kanji_images/kanji_㝡.png,㝡,"very, exceedingly, most, superior"
../kanji_images/kanji_㝢.png,㝢,"a house, a roof, look, appearance, space"
../kanji_images/kanji_㝫.png,㝫,shape of the sky
../kanji_images/kanji_㝵.png,㝵,"to get, complacent, to obstruct, to hinder, to stop progress, to injure, to offend, to concern, hindrance, restraint"
../kanji_images/kanji_㟁.png,㟁,"shore, bank, beach, coast"
../kanji_images/kanji_㟢.png,㟢,"the rocks on the hills are of different shapes, rugged and weird, character different from others"
../kanji_images/kanji_㟨.png,㟨,"a fountain in the side of a hill, name of a mountain"
../kanji_images/kanji_㟴.png,㟴,"lump on the hills, rugged, rough, lofty, steep, the dejection one feels at heart"
../kanji_images/kanji_㟽.png,㟽,"mountain top, summit, pointing mountain"
../kanji_images/kanji_㠀.png,㠀,"island, isle"
../kanji_images/kanji_㠶.png,㠶,"a sail, to sail"
../kanji_images/kanji_㡀.png,㡀,"ragged clothing, ragged, old and wear out"
../kanji_images/kanji_㡜.png,㡜,"ragged clothes, left over, remainder, the excess, the surplus, to cut out (of silk fabrics) as a design"
../kanji_images/kanji_㡡.png,㡡,screen to make a temporary kitchen
../kanji_images/kanji_㣺.png,㣺,"the heart, the moral nature, the mind, the affections, intention, the radical on left side of the character"
../kanji_images/kanji_㤚.png,㤚,"joy, delight, gratification"
../kanji_images/kanji_㥯.png,㥯,"careful, compassionate, to take an interest in, prudent, cautious, worried and grieved"
../kanji_images/kanji_㩮.png,㩮,"to lift up or off, to raise high, to unveil"
../kanji_images/kanji_㩳.png,㩳,"to hold, to grasp, to detain, to uphold, to push, to stand upright, expel, to shirk, to raise up"
../kanji_images/kanji_㫗.png,㫗,"thick, deep friendship, to treat kindly, generous"
../kanji_images/kanji_㫪.png,㫪,to pound (grain) in order to remove the husk
../kanji_images/kanji_㬎.png,㬎,"motes in a sunbeam, bright, fibrous, to manifest, to display, to be illustrious, evident, to seem, to appear, cocoons, chrysalis, will not have a pleasant conversation"
../kanji_images/kanji_㬚.png,㬚,"light, bright, clear"
../kanji_images/kanji_㬜.png,㬜,"to advance, to increase, to flourish"
../kanji_images/kanji_㬢.png,㬢,"sunshine, sunlight, the light of day"
../kanji_images/kanji_㭭.png,㭭,"a kind of tree, a harrow, a drag, a written contract or agreement, a bond, a deed, handles of spears or lances used in ancient times"
../kanji_images/kanji_㮇.png,㮇,"a builder's frame for measuring, juniper, a poker (for stirring fire), a cylinder part on the old style of wooden doors"
../kanji_images/kanji_㮈.png,㮈,"but, how, what, a remedy, a resource, to bear, to endure"
../kanji_images/kanji_㮍.png,㮍,"a memorandum tablet, slip of paper, fancy note-paper, a note, a document, comments"
../kanji_images/kanji_㮤.png,㮤,"pine, fir, loose, lax, slack"
../kanji_images/kanji_㮶.png,㮶,"a tree, a fence, a palisade, a railing"
../kanji_images/kanji_㯃.png,㯃,"the varnish tree, paint, lacquer, varinish, to paint or varinish, black, sticky"
../kanji_images/kanji_㯍.png,㯍,an oar
../kanji_images/kanji_㯰.png,㯰,"to plant, to set up, to erect, plants"
../kanji_images/kanji_㰏.png,㰏,"a bamboo pole, a pole for punting a boat"
../kanji_images/kanji_㰦.png,㰦,to breath with mouth open
../kanji_images/kanji_㳃.png,㳃,"to temper iron or steel for making swords, etc. (also used figuratively), to dip into water, to soak, to dye"
../kanji_images/kanji_㳒.png,㳒,"statutes, laws, regulations, a rule, legal standard, plan or methods, etc."
